Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
7721,2020-10-26,8:00 AM,Bihar,-,-,200918,1049,211689
7722,2020-10-26,8:00 AM,Chandigarh,-,-,13167,218,14038
7723,2020-10-26,8:00 AM,Chhattisgarh,-,-,150398,1818,175959
7724,2020-10-26,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3175,2,3228
7725,2020-10-26,8:00 AM,Delhi,-,-,323654,6258,356656
7726,2020-10-26,8:00 AM,Goa,-,-,39090,576,42242
7727,2020-10-26,8:00 AM,Gujarat,-,-,149411,3686,167011
7728,2020-10-26,8:00 AM,Haryana,-,-,146282,1727,158304
7729,2020-10-26,8:00 AM,Himachal Pradesh,-,-,17590,291,20370
7730,2020-10-26,8:00 AM,Jammu and Kashmir,-,-,82858,1438,91861
7731,2020-10-26,8:00 AM,Jharkhand,-,-,92976,866,99686
7732,2020-10-26,8:00 AM,Karnataka,-,-,710843,10905,802817
7733,2020-10-26,8:00 AM,Kerala,-,-,294910,1332,392930
7734,2020-10-26,8:00 AM,Ladakh,-,-,5126,71,5933
7735,2020-10-26,8:00 AM,Madhya Pradesh,-,-,153127,2885,167249
7736,2020-10-26,8:00 AM,Maharashtra,-,-,1460755,43264,1645020
7737,2020-10-26,8:00 AM,Manipur,-,-,12857,139,17162
7738,2020-10-26,8:00 AM,Meghalaya,-,-,7332,81,9018
7739,2020-10-26,8:00 AM,Mizoram,-,-,2203,0,2493
7740,2020-10-26,8:00 AM,Nagaland,-,-,6724,31,8626
7741,2020-10-26,8:00 AM,Odisha,-,-,264102,1245,281215
7742,2020-10-26,8:00 AM,Puducherry,-,-,29801,588,34193
7743,2020-10-26,8:00 AM,Punjab,-,-,122721,4117,131055
7744,2020-10-26,8:00 AM,Rajasthan,-,-,167736,1839,186243
7745,2020-10-26,8:00 AM,Sikkim,-,-,3525,64,3835
7746,2020-10-26,8:00 AM,Tamil Nadu,-,-,667475,10924,709005
7747,2020-10-26,8:00 AM,Telengana,-,-,211912,1311,231834
7748,2020-10-26,8:00 AM,Tripura,-,-,28069,343,30257
7749,2020-10-26,8:00 AM,Uttarakhand,-,-,54958,993,60376
7750,2020-10-26,8:00 AM,Uttar Pradesh,-,-,436071,6882,470270
7751,2020-10-26,8:00 AM,West Bengal,-,-,306197,6487,349701
7752,2020-10-27,8:00 AM,Andaman and Nicobar Islands,-,-,3997,58,4253
7753,2020-10-27,8:00 AM,Andhra Pradesh,-,-,773548,6606,808924
7754,2020-10-27,8:00 AM,Arunachal Pradesh,-,-,12182,35,14391
7755,2020-10-27,8:00 AM,Assam,-,-,188587,908,204386
7756,2020-10-27,8:00 AM,Bihar,-,-,201942,1058,212355
7757,2020-10-27,8:00 AM,Chandigarh,-,-,13230,222,14085
7758,2020-10-27,8:00 AM,Chhattisgarh,-,-,153654,1861,177608
7759,2020-10-27,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3176,2,3228
7760,2020-10-27,8:00 AM,Delhi,-,-,327390,6312,359488
7761,2020-10-27,8:00 AM,Goa,-,-,39433,582,42532
7762,2020-10-27,8:00 AM,Gujarat,-,-,150513,3690,167919
7763,2020-10-27,8:00 AM,Haryana,-,-,147566,1737,159457
7764,2020-10-27,8:00 AM,Himachal Pradesh,-,-,17782,293,20586
7765,2020-10-27,8:00 AM,Jammu and Kashmir,-,-,83485,1444,92225
7766,2020-10-27,8:00 AM,Jharkhand,-,-,93368,872,99906
7767,2020-10-27,8:00 AM,Karnataka,-,-,719558,10947,805947
7768,2020-10-27,8:00 AM,Kerala,-,-,302017,1352,397217
7769,2020-10-27,8:00 AM,Ladakh,-,-,5216,71,5978
7770,2020-10-27,8:00 AM,Madhya Pradesh,-,-,154222,2890,167969
7771,2020-10-27,8:00 AM,Maharashtra,-,-,1470660,43348,1648665
7772,2020-10-27,8:00 AM,Manipur,-,-,13057,144,17424
7773,2020-10-27,8:00 AM,Meghalaya,-,-,7471,81,9066
7774,2020-10-27,8:00 AM,Mizoram,-,-,2212,0,2527
7775,2020-10-27,8:00 AM,Nagaland,-,-,6792,33,8663
7776,2020-10-27,8:00 AM,Odisha,-,-,266105,1259,282695
7777,2020-10-27,8:00 AM,Puducherry,-,-,29990,588,34336
7778,2020-10-27,8:00 AM,Punjab,-,-,123047,4125,131391
7779,2020-10-27,8:00 AM,Rajasthan,-,-,169962,1853,188048
7780,2020-10-27,8:00 AM,Sikkim,-,-,3530,65,3840
7781,2020-10-27,8:00 AM,Tamil Nadu,-,-,671489,10956,711713
7782,2020-10-27,8:00 AM,Telengana,-,-,213466,1315,232671
7783,2020-10-27,8:00 AM,Tripura,-,-,28153,344,30293
7784,2020-10-27,8:00 AM,Uttarakhand,-,-,55663,1001,60744
7785,2020-10-27,8:00 AM,Uttar Pradesh,-,-,438521,6904,472077
7786,2020-10-27,8:00 AM,West Bengal,-,-,310086,6546,353822
7787,2020-10-28,8:00 AM,Andaman and Nicobar Islands,-,-,4019,58,4274
7788,2020-10-28,8:00 AM,Andhra Pradesh,-,-,777900,6625,811825
7789,2020-10-28,8:00 AM,Arunachal Pradesh,-,-,12297,36,14472
7790,2020-10-28,8:00 AM,Assam,-,-,191030,914,204789
7791,2020-10-28,8:00 AM,Bihar,-,-,203174,1065,213085
7792,2020-10-28,8:00 AM,Chandigarh,-,-,13279,223,14152
7793,2020-10-28,8:00 AM,Chhattisgarh,-,-,156080,1881,179654
7794,2020-10-28,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3181,2,3231
7795,2020-10-28,8:00 AM,Delhi,-,-,330112,6356,364341
7796,2020-10-28,8:00 AM,Goa,-,-,39778,585,42747
7797,2020-10-28,8:00 AM,Gujarat,-,-,151751,3695,168911
7798,2020-10-28,8:00 AM,Haryana,-,-,148503,1750,160705
7799,2020-10-28,8:00 AM,Himachal Pradesh,-,-,17998,298,20817
7800,2020-10-28,8:00 AM,Jammu and Kashmir,-,-,84236,1451,92677
7801,2020-10-28,8:00 AM,Jharkhand,-,-,93874,876,100224
7802,2020-10-28,8:00 AM,Karnataka,-,-,727298,10991,809638
7803,2020-10-28,8:00 AM,Kerala,-,-,309032,1376,402674
7804,2020-10-28,8:00 AM,Ladakh,-,-,5262,73,6024
7805,2020-10-28,8:00 AM,Madhya Pradesh,-,-,155232,2898,168483
7806,2020-10-28,8:00 AM,Maharashtra,-,-,1478496,43463,1654028
7807,2020-10-28,8:00 AM,Manipur,-,-,13208,150,17604
7808,2020-10-28,8:00 AM,Meghalaya,-,-,7643,82,9136
7809,2020-10-28,8:00 AM,Mizoram,-,-,2233,0,2607
7810,2020-10-28,8:00 AM,Nagaland,-,-,6828,33,8726
7811,2020-10-28,8:00 AM,Odisha,-,-,268115,1272,283942
7812,2020-10-28,8:00 AM,Puducherry,-,-,30153,588,34482
7813,2020-10-28,8:00 AM,Punjab,-,-,123510,4138,131737
7814,2020-10-28,8:00 AM,Rajasthan,-,-,172028,1867,189844
7815,2020-10-28,8:00 AM,Sikkim,-,-,3534,67,3863
7816,2020-10-28,8:00 AM,Tamil Nadu,-,-,675518,10983,714235
7817,2020-10-28,8:00 AM,Telengana,-,-,214917,1319,234152
7818,2020-10-28,8:00 AM,Tripura,-,-,28355,344,30453
7819,2020-10-28,8:00 AM,Uttarakhand,-,-,56085,1007,60957
7820,2020-10-28,8:00 AM,Uttar Pradesh,-,-,440847,6940,474054
7821,2020-10-28,8:00 AM,West Bengal,-,-,314003,6604,357779
7822,2020-10-29,8:00 AM,Andaman and Nicobar Islands,-,-,4039,58,4289
7823,2020-10-29,8:00 AM,Andhra Pradesh,-,-,781509,6643,814774
7824,2020-10-29,8:00 AM,Arunachal Pradesh,-,-,12480,36,14580
7825,2020-10-29,8:00 AM,Assam,-,-,192517,917,205237
7826,2020-10-29,8:00 AM,Bihar,-,-,204178,1069,213576
7827,2020-10-29,8:00 AM,Chandigarh,-,-,13359,224,14212
7828,2020-10-29,8:00 AM,Chhattisgarh,-,-,157480,1936,181583
7829,2020-10-29,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3184,2,3237
7830,2020-10-29,8:00 AM,Delhi,-,-,334240,6396,370014
7831,2020-10-29,8:00 AM,Goa,-,-,39974,592,42968
7832,2020-10-29,8:00 AM,Gujarat,-,-,152858,3701,169891
7833,2020-10-29,8:00 AM,Haryana,-,-,149451,1758,162223
7834,2020-10-29,8:00 AM,Himachal Pradesh,-,-,18203,300,21149
7835,2020-10-29,8:00 AM,Jammu and Kashmir,-,-,84782,1455,93213
7836,2020-10-29,8:00 AM,Jharkhand,-,-,94326,880,100569
7837,2020-10-29,8:00 AM,Karnataka,-,-,733558,11046,812784
7838,2020-10-29,8:00 AM,Kerala,-,-,316692,1403,411464
7839,2020-10-29,8:00 AM,Ladakh,-,-,5369,74,6085
7840,2020-10-29,8:00 AM,Madhya Pradesh,-,-,156264,2913,169271
7841,2020-10-29,8:00 AM,Maharashtra,-,-,1486926,43554,1660766
7842,2020-10-29,8:00 AM,Manipur,-,-,13420,156,17809
7843,2020-10-29,8:00 AM,Meghalaya,-,-,7777,85,9226
7844,2020-10-29,8:00 AM,Mizoram,-,-,2238,1,2656
7845,2020-10-29,8:00 AM,Nagaland,-,-,6945,34,8824
7846,2020-10-29,8:00 AM,Odisha,-,-,270130,1284,285482
7847,2020-10-29,8:00 AM,Puducherry,-,-,30307,590,34583
7848,2020-10-29,8:00 AM,Punjab,-,-,123866,4158,132263
7849,2020-10-29,8:00 AM,Rajasthan,-,-,174044,1877,191629
7850,2020-10-29,8:00 AM,Sikkim,-,-,3545,67,3875
7851,2020-10-29,8:00 AM,Tamil Nadu,-,-,679377,11018,716751
7852,2020-10-29,8:00 AM,Telengana,-,-,216353,1324,235656
7853,2020-10-29,8:00 AM,Tripura,-,-,28525,345,30566
7854,2020-10-29,8:00 AM,Uttarakhand,-,-,56556,1009,61261
7855,2020-10-29,8:00 AM,Uttar Pradesh,-,-,443589,6958,476034
7856,2020-10-29,8:00 AM,West Bengal,-,-,317928,6664,361703
7857,2020-10-30,8:00 AM,Andaman and Nicobar Islands,-,-,4054,59,4305
7858,2020-10-30,8:00 AM,Andhra Pradesh,-,-,784752,6659,817679
7859,2020-10-30,8:00 AM,Arunachal Pradesh,-,-,12623,37,14668
7860,2020-10-30,8:00 AM,Assam,-,-,193574,923,205635
7861,2020-10-30,8:00 AM,Bihar,-,-,205108,1076,214242
7862,2020-10-30,8:00 AM,Chandigarh,-,-,13402,225,14292
7863,2020-10-30,8:00 AM,Chhattisgarh,-,-,159268,1989,183588
7864,2020-10-30,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3192,2,3243
7865,2020-10-30,8:00 AM,Delhi,-,-,338378,6423,375753
7866,2020-10-30,8:00 AM,Goa,-,-,40168,597,43201
7867,2020-10-30,8:00 AM,Gujarat,-,-,153941,3705,170878
7868,2020-10-30,8:00 AM,Haryana,-,-,150660,1766,163817
7869,2020-10-30,8:00 AM,Himachal Pradesh,-,-,18402,306,21476
7870,2020-10-30,8:00 AM,Jammu and Kashmir,-,-,85370,1466,93764
7871,2020-10-30,8:00 AM,Jharkhand,-,-,94787,883,100964
7872,2020-10-30,8:00 AM,Karnataka,-,-,741219,11091,816809
7873,2020-10-30,8:00 AM,Kerala,-,-,325166,1429,418484
7874,2020-10-30,8:00 AM,Ladakh,-,-,5438,74,6139
7875,2020-10-30,8:00 AM,Madhya Pradesh,-,-,157381,2929,169999
7876,2020-10-30,8:00 AM,Maharashtra,-,-,1494809,43710,1666668
7877,2020-10-30,8:00 AM,Manipur,-,-,13583,160,18051
7878,2020-10-30,8:00 AM,Meghalaya,-,-,7890,87,9303
7879,2020-10-30,8:00 AM,Mizoram,-,-,2258,1,2694
7880,2020-10-30,8:00 AM,Nagaland,-,-,7096,35,8894
7881,2020-10-30,8:00 AM,Odisha,-,-,272038,1297,287099
7882,2020-10-30,8:00 AM,Puducherry,-,-,30449,592,34761
7883,2020-10-30,8:00 AM,Punjab,-,-,124293,4168,132727
7884,2020-10-30,8:00 AM,Rajasthan,-,-,175977,1888,193419
7885,2020-10-30,8:00 AM,Sikkim,-,-,3558,67,3893
7886,2020-10-30,8:00 AM,Tamil Nadu,-,-,683464,11053,719403
7887,2020-10-30,8:00 AM,Telengana,-,-,217401,1330,237187
7888,2020-10-30,8:00 AM,Tripura,-,-,28737,346,30663
7889,2020-10-30,8:00 AM,Uttarakhand,-,-,57012,1009,61566
7890,2020-10-30,8:00 AM,Uttar Pradesh,-,-,446054,6983,477895
7891,2020-10-30,8:00 AM,West Bengal,-,-,321873,6725,365692
7892,2020-10-31,8:00 AM,Andaman and Nicobar Islands,-,-,4076,59,4317
7893,2020-10-31,8:00 AM,Andhra Pradesh,-,-,788375,6676,820565
7894,2020-10-31,8:00 AM,Arunachal Pradesh,-,-,12777,37,14752
7895,2020-10-31,8:00 AM,Assam,-,-,194668,926,206015
7896,2020-10-31,8:00 AM,Bihar,-,-,206346,1084,215327
7897,2020-10-31,8:00 AM,Chandigarh,-,-,13469,225,14351
7898,2020-10-31,8:00 AM,Chhattisgarh,-,-,160918,2038,185306
7899,2020-10-31,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3197,2,3248
7900,2020-10-31,8:00 AM,Delhi,-,-,342811,6470,381644
7901,2020-10-31,8:00 AM,Goa,-,-,40409,602,43416
7902,2020-10-31,8:00 AM,Gujarat,-,-,154968,3711,171847
7903,2020-10-31,8:00 AM,Haryana,-,-,151839,1777,165467
7904,2020-10-31,8:00 AM,Himachal Pradesh,-,-,18595,312,21798
7905,2020-10-31,8:00 AM,Jammu and Kashmir,-,-,86024,1471,94330
7906,2020-10-31,8:00 AM,Jharkhand,-,-,95208,883,101287
7907,2020-10-31,8:00 AM,Karnataka,-,-,749740,11140,820398
7908,2020-10-31,8:00 AM,Kerala,-,-,332994,1457,425122
7909,2020-10-31,8:00 AM,Ladakh,-,-,5493,74,6194
7910,2020-10-31,8:00 AM,Madhya Pradesh,-,-,158455,2941,170690
7911,2020-10-31,8:00 AM,Maharashtra,-,-,1503050,43837,1672858
7912,2020-10-31,8:00 AM,Manipur,-,-,13805,164,18272
7913,2020-10-31,8:00 AM,Meghalaya,-,-,8125,87,9382
7914,2020-10-31,8:00 AM,Mizoram,-,-,2284,1,2722
7915,2020-10-31,8:00 AM,Nagaland,-,-,7308,39,8945
7916,2020-10-31,8:00 AM,Odisha,-,-,273838,1308,288646
7917,2020-10-31,8:00 AM,Puducherry,-,-,30577,592,34908
7918,2020-10-31,8:00 AM,Punjab,-,-,124870,4187,133158
7919,2020-10-31,8:00 AM,Rajasthan,-,-,178064,1898,195213
7920,2020-10-31,8:00 AM,Sikkim,-,-,3591,68,3913
7921,2020-10-31,8:00 AM,Tamil Nadu,-,-,687388,11091,722011
7922,2020-10-31,8:00 AM,Telengana,-,-,218887,1336,238632
7923,2020-10-31,8:00 AM,Tripura,-,-,28878,346,30717
7924,2020-10-31,8:00 AM,Uttarakhand,-,-,57270,1011,61915
7925,2020-10-31,8:00 AM,Uttar Pradesh,-,-,448644,7007,480082
7926,2020-10-31,8:00 AM,West Bengal,-,-,325888,6784,369671
7927,2020-11-01,8:00 AM,Andaman and Nicobar Islands,-,-,4100,59,4332
7928,2020-11-01,8:00 AM,Andhra Pradesh,-,-,792083,6690,823348
7929,2020-11-01,8:00 AM,Arunachal Pradesh,-,-,12959,37,14852
7930,2020-11-01,8:00 AM,Assam,-,-,196054,930,206351
7931,2020-11-01,8:00 AM,Bihar,-,-,207480,1090,216086
7932,2020-11-01,8:00 AM,Chandigarh,-,-,13551,226,14418
7933,2020-11-01,8:00 AM,Chhattisgarh,-,-,163079,2101,187270
7934,2020-11-01,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3210,2,3251
7935,2020-11-01,8:00 AM,Delhi,-,-,347476,6511,386706
7936,2020-11-01,8:00 AM,Goa,-,-,40678,604,43626
7937,2020-11-01,8:00 AM,Gujarat,-,-,155982,3716,172782
7938,2020-11-01,8:00 AM,Haryana,-,-,153230,1789,167210
7939,2020-11-01,8:00 AM,Himachal Pradesh,-,-,18862,317,22059
7940,2020-11-01,8:00 AM,Jammu and Kashmir,-,-,86888,1478,94785
7941,2020-11-01,8:00 AM,Jharkhand,-,-,95575,884,101761
7942,2020-11-01,8:00 AM,Karnataka,-,-,757208,11168,823412
7943,2020-11-01,8:00 AM,Kerala,-,-,340324,1484,433105
7944,2020-11-01,8:00 AM,Ladakh,-,-,5539,75,6270
7945,2020-11-01,8:00 AM,Madhya Pradesh,-,-,159479,2951,171359
7946,2020-11-01,8:00 AM,Maharashtra,-,-,1510353,43911,1678406
7947,2020-11-01,8:00 AM,Manipur,-,-,14862,168,18502
7948,2020-11-01,8:00 AM,Meghalaya,-,-,8345,88,9452
7949,2020-11-01,8:00 AM,Mizoram,-,-,2291,1,2753
7950,2020-11-01,8:00 AM,Nagaland,-,-,7454,39,9047
7951,2020-11-01,8:00 AM,Odisha,-,-,275749,1320,290116
7952,2020-11-01,8:00 AM,Puducherry,-,-,30724,592,35013
7953,2020-11-01,8:00 AM,Punjab,-,-,125198,4203,133658
7954,2020-11-01,8:00 AM,Rajasthan,-,-,179984,1907,196993
7955,2020-11-01,8:00 AM,Sikkim,-,-,3617,72,3940
7956,2020-11-01,8:00 AM,Tamil Nadu,-,-,691236,11122,724522
7957,2020-11-01,8:00 AM,Telengana,-,-,220466,1341,240048
7958,2020-11-01,8:00 AM,Tripura,-,-,29048,346,30794
7959,2020-11-01,8:00 AM,Uttarakhand,-,-,57422,1023,62328
7960,2020-11-01,8:00 AM,Uttar Pradesh,-,-,451070,7025,481863
7961,2020-11-01,8:00 AM,West Bengal,-,-,329937,6841,373664
7962,2020-11-02,8:00 AM,Andaman and Nicobar Islands,-,-,4112,60,4340
7963,2020-11-02,8:00 AM,Andhra Pradesh,-,-,795592,6706,825966
7964,2020-11-02,8:00 AM,Arunachal Pradesh,-,-,13073,37,14881
7965,2020-11-02,8:00 AM,Assam,-,-,196784,931,206517
7966,2020-11-02,8:00 AM,Bihar,-,-,208644,1097,216707
7967,2020-11-02,8:00 AM,Chandigarh,-,-,13632,226,14476
7968,2020-11-02,8:00 AM,Chhattisgarh,-,-,164537,2150,188813
7969,2020-11-02,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3219,2,3255
7970,2020-11-02,8:00 AM,Delhi,-,-,351635,6562,392370
7971,2020-11-02,8:00 AM,Goa,-,-,40915,609,43768
7972,2020-11-02,8:00 AM,Gujarat,-,-,157110,3721,173642
7973,2020-11-02,8:00 AM,Haryana,-,-,154451,1795,168880
7974,2020-11-02,8:00 AM,Himachal Pradesh,-,-,18965,326,22264
7975,2020-11-02,8:00 AM,Jammu and Kashmir,-,-,87517,1482,95325
7976,2020-11-02,8:00 AM,Jharkhand,-,-,95973,885,102087
7977,2020-11-02,8:00 AM,Karnataka,-,-,765261,11192,827064
7978,2020-11-02,8:00 AM,Kerala,-,-,348835,1512,440130
7979,2020-11-02,8:00 AM,Ladakh,-,-,5629,75,6287
7980,2020-11-02,8:00 AM,Madhya Pradesh,-,-,160586,2958,172082
7981,2020-11-02,8:00 AM,Maharashtra,-,-,1514079,44024,1683775
7982,2020-11-02,8:00 AM,Manipur,-,-,15065,171,18750
7983,2020-11-02,8:00 AM,Meghalaya,-,-,8462,90,9607
7984,2020-11-02,8:00 AM,Mizoram,-,-,2323,1,2757
7985,2020-11-02,8:00 AM,Nagaland,-,-,7535,39,9075
7986,2020-11-02,8:00 AM,Odisha,-,-,277564,1331,291825
7987,2020-11-02,8:00 AM,Puducherry,-,-,31345,595,35109
7988,2020-11-02,8:00 AM,Punjab,-,-,125566,4214,133975
7989,2020-11-02,8:00 AM,Rajasthan,-,-,181575,1917,198747
7990,2020-11-02,8:00 AM,Sikkim,-,-,3651,73,3958
7991,2020-11-02,8:00 AM,Tamil Nadu,-,-,694880,11152,727026
7992,2020-11-02,8:00 AM,Telengana,-,-,221992,1348,240970
7993,2020-11-02,8:00 AM,Tripura,-,-,29234,348,30852
7994,2020-11-02,8:00 AM,Uttarakhand,-,-,57609,1027,62550
7995,2020-11-02,8:00 AM,Uttar Pradesh,-,-,453458,7051,483832
7996,2020-11-02,8:00 AM,West Bengal,-,-,333990,6900,377651
7997,2020-11-03,8:00 AM,Andaman and Nicobar Islands,-,-,4132,60,4352
7998,2020-11-03,8:00 AM,Andhra Pradesh,-,-,798625,6719,827882
7999,2020-11-03,8:00 AM,Arunachal Pradesh,-,-,13238,38,14998
8000,2020-11-03,8:00 AM,Assam,-,-,197569,932,206982
8001,2020-11-03,8:00 AM,Bihar,-,-,209582,1101,217277
8002,2020-11-03,8:00 AM,Chandigarh,-,-,13708,227,14528
8003,2020-11-03,8:00 AM,Chhattisgarh,-,-,166391,2208,190513
8004,2020-11-03,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3221,2,3257
8005,2020-11-03,8:00 AM,Delhi,-,-,356459,6604,396371
8006,2020-11-03,8:00 AM,Goa,-,-,41123,616,43954
8007,2020-11-03,8:00 AM,Gujarat,-,-,158114,3725,174517
8008,2020-11-03,8:00 AM,Haryana,-,-,155717,1810,170446
8009,2020-11-03,8:00 AM,Himachal Pradesh,-,-,19304,336,22598
8010,2020-11-03,8:00 AM,Jammu and Kashmir,-,-,88140,1490,95710
8011,2020-11-03,8:00 AM,Jharkhand,-,-,96485,886,102490
8012,2020-11-03,8:00 AM,Karnataka,-,-,773595,11221,829640
8013,2020-11-03,8:00 AM,Kerala,-,-,355943,1533,444268
8014,2020-11-03,8:00 AM,Ladakh,-,-,5671,76,6357
8015,2020-11-03,8:00 AM,Madhya Pradesh,-,-,161454,2965,172717
8016,2020-11-03,8:00 AM,Maharashtra,-,-,1524304,44128,1687784
8017,2020-11-03,8:00 AM,Manipur,-,-,15343,180,19091
8018,2020-11-03,8:00 AM,Meghalaya,-,-,8579,90,9678
8019,2020-11-03,8:00 AM,Mizoram,-,-,2347,1,2792
8020,2020-11-03,8:00 AM,Nagaland,-,-,7689,42,9096
8021,2020-11-03,8:00 AM,Odisha,-,-,279091,1340,293214
8022,2020-11-03,8:00 AM,Puducherry,-,-,31827,595,35178
8023,2020-11-03,8:00 AM,Punjab,-,-,125961,4227,134371
8024,2020-11-03,8:00 AM,Rajasthan,-,-,182680,1926,200495
8025,2020-11-03,8:00 AM,Sikkim,-,-,3655,73,3967
8026,2020-11-03,8:00 AM,Tamil Nadu,-,-,698820,11183,729507
8027,2020-11-03,8:00 AM,Telengana,-,-,223413,1351,242506
8028,2020-11-03,8:00 AM,Tripura,-,-,29318,350,30989
8029,2020-11-03,8:00 AM,Uttarakhand,-,-,58050,1029,62881
8030,2020-11-03,8:00 AM,Uttar Pradesh,-,-,455498,7076,485609
8031,2020-11-03,8:00 AM,West Bengal,-,-,338075,6957,381608
8032,2020-11-04,8:00 AM,Andaman and Nicobar Islands,-,-,4153,60,4372
8033,2020-11-04,8:00 AM,Andhra Pradesh,-,-,802325,6734,830731
8034,2020-11-04,8:00 AM,Arunachal Pradesh,-,-,13367,42,15083
8035,2020-11-04,8:00 AM,Assam,-,-,198042,934,207361
8036,2020-11-04,8:00 AM,Bihar,-,-,210672,1108,218203
8037,2020-11-04,8:00 AM,Chandigarh,-,-,13751,228,14608
8038,2020-11-04,8:00 AM,Chhattisgarh,-,-,168201,2266,192237
8039,2020-11-04,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3225,2,3257
8040,2020-11-04,8:00 AM,Delhi,-,-,360069,6652,403096
8041,2020-11-04,8:00 AM,Goa,-,-,41362,618,44189
8042,2020-11-04,8:00 AM,Gujarat,-,-,159311,3731,175471
8043,2020-11-04,8:00 AM,Haryana,-,-,156975,1817,172130
8044,2020-11-04,8:00 AM,Himachal Pradesh,-,-,19469,344,22932
8045,2020-11-04,8:00 AM,Jammu and Kashmir,-,-,88718,1502,96188
8046,2020-11-04,8:00 AM,Jharkhand,-,-,96975,891,102887
8047,2020-11-04,8:00 AM,Karnataka,-,-,780735,11247,832396
8048,2020-11-04,8:00 AM,Kerala,-,-,364745,1559,451130
8049,2020-11-04,8:00 AM,Ladakh,-,-,5701,76,6441
8050,2020-11-04,8:00 AM,Madhya Pradesh,-,-,162366,2974,173384
8051,2020-11-04,8:00 AM,Maharashtra,-,-,1531277,44248,1692693
8052,2020-11-04,8:00 AM,Manipur,-,-,15460,184,19241
8053,2020-11-04,8:00 AM,Meghalaya,-,-,8680,90,9741
8054,2020-11-04,8:00 AM,Mizoram,-,-,2376,1,2893
8055,2020-11-04,8:00 AM,Nagaland,-,-,7869,42,9151
8056,2020-11-04,8:00 AM,Odisha,-,-,280553,1352,294415
8057,2020-11-04,8:00 AM,Puducherry,-,-,32284,596,35325
8058,2020-11-04,8:00 AM,Punjab,-,-,126315,4245,134786
8059,2020-11-04,8:00 AM,Rajasthan,-,-,183899,1936,202220
8060,2020-11-04,8:00 AM,Sikkim,-,-,3660,73,4004
8061,2020-11-04,8:00 AM,Tamil Nadu,-,-,701527,11214,731942
8062,2020-11-04,8:00 AM,Telengana,-,-,224686,1357,244143
8063,2020-11-04,8:00 AM,Tripura,-,-,29430,353,31105
8064,2020-11-04,8:00 AM,Uttarakhand,-,-,58459,1033,63197
8065,2020-11-04,8:00 AM,Uttar Pradesh,-,-,457708,7089,487335
8066,2020-11-04,8:00 AM,West Bengal,-,-,342133,7013,385589
8067,2020-11-05,8:00 AM,Andaman and Nicobar Islands,-,-,4163,60,4389
8068,2020-11-05,8:00 AM,Andhra Pradesh,-,-,805026,6744,833208
8069,2020-11-05,8:00 AM,Arunachal Pradesh,-,-,13472,43,15160
8070,2020-11-05,8:00 AM,Assam,-,-,198697,934,207741
8071,2020-11-05,8:00 AM,Bihar,-,-,211398,1113,218605
8072,2020-11-05,8:00 AM,Chandigarh,-,-,13802,229,14702
8073,2020-11-05,8:00 AM,Chhattisgarh,-,-,169410,2316,194499
8074,2020-11-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3228,2,3262
8075,2020-11-05,8:00 AM,Delhi,-,-,365866,6703,409938
8076,2020-11-05,8:00 AM,Goa,-,-,41611,626,44372
8077,2020-11-05,8:00 AM,Gujarat,-,-,160333,3737,176446
8078,2020-11-05,8:00 AM,Haryana,-,-,158136,1836,174082
8079,2020-11-05,8:00 AM,Himachal Pradesh,-,-,19579,355,23365
8080,2020-11-05,8:00 AM,Jammu and Kashmir,-,-,89254,1511,96700
8081,2020-11-05,8:00 AM,Jharkhand,-,-,97480,894,103188
8082,2020-11-05,8:00 AM,Karnataka,-,-,788780,11281,835773
8083,2020-11-05,8:00 AM,Kerala,-,-,372951,1587,459646
8084,2020-11-05,8:00 AM,Ladakh,-,-,5772,79,6553
8085,2020-11-05,8:00 AM,Madhya Pradesh,-,-,163250,2987,174091
8086,2020-11-05,8:00 AM,Maharashtra,-,-,1540005,44548,1698198
8087,2020-11-05,8:00 AM,Manipur,-,-,15618,187,19503
8088,2020-11-05,8:00 AM,Meghalaya,-,-,8752,90,9801
8089,2020-11-05,8:00 AM,Mizoram,-,-,2435,2,2958
8090,2020-11-05,8:00 AM,Nagaland,-,-,8017,44,9207
8091,2020-11-05,8:00 AM,Odisha,-,-,282073,1364,295889
8092,2020-11-05,8:00 AM,Puducherry,-,-,32703,597,35429
8093,2020-11-05,8:00 AM,Punjab,-,-,126583,4259,135313
8094,2020-11-05,8:00 AM,Rajasthan,-,-,185722,1945,203990
8095,2020-11-05,8:00 AM,Sikkim,-,-,3740,73,4067
8096,2020-11-05,8:00 AM,Tamil Nadu,-,-,704031,11244,734429
